Params	Time Savings	BD-BR Inc	RDCCOst
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6633	0.2356	0.3551
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.6109	0.2219	0.3633
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.5498	0.2039	0.3710
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.6031	0.2183	0.3619
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5485	0.1885	0.3438
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.6702	0.2327	0.3472
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.6681	0.2514	0.3763
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.6130	0.2382	0.3886
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.5315	0.2051	0.3859
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.5484	0.2246	0.4096
FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.5902	0.2124	0.3599
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.6191	0.2384	0.3851
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.6713	0.2648	0.3945
FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.5921	0.2307	0.3896
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.6167	0.2352	0.3814
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.6257	0.2585	0.4131
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.6626	0.2444	0.3688
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.6714	0.2651	0.3948
FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.5895	0.2126	0.3606
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6184	0.2378	0.3846
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.6705	0.2563	0.3822
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.7219	0.2832	0.3923
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.5918	0.2199	0.3717
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.6047	0.2358	0.3900
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.6559	0.2423	0.3694
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.6639	0.2502	0.3768
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_refs=3	0.6701	0.4404	0.6573
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_refs=3	0.6850	0.4417	0.6448
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.6933	0.4465	0.6441
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_refs=3	0.6921	0.4512	0.6519
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.6999	0.4530	0.6472
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.6786	0.4427	0.6524
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.7313	0.5065	0.6926
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.7154	0.5046	0.7053
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.7373	0.5145	0.6977
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.7297	0.5077	0.6958
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.7193	0.5051	0.7021
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.7119	0.4999	0.7021
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.7681	0.5706	0.7430
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.7620	0.5660	0.7428
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.7717	0.5739	0.7437
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.7660	0.5698	0.7439
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.7586	0.5664	0.7466
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.8045	0.6486	0.8062
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.7998	0.6467	0.8086
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.8073	0.6567	0.8135
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.8024	0.6526	0.8133
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.7970	0.6468	0.8115
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.7928	0.6449	0.8135
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.7022	0.4478	0.6376
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.7416	0.5094	0.6869
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.7792	0.5710	0.7328
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.8164	0.6546	0.8018
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_refs=3	0.6939	0.4427	0.6380
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.7342	0.5092	0.6936
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.7732	0.5695	0.7366
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.8115	0.6548	0.8069
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.7092	0.4504	0.6351
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.7464	0.5166	0.6922
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.7835	0.5770	0.7364
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.8190	0.6615	0.8077
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_refs=3	0.7003	0.4504	0.6432
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.7392	0.5124	0.6932
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.7775	0.5772	0.7423
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.8150	0.6586	0.8081
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.7523	0.5642	0.7501
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.7028	0.4496	0.6397
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.7421	0.5129	0.6912
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.7793	0.5730	0.7353
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.8167	0.6553	0.8023
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.7094	0.4593	0.6474
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.7473	0.5204	0.6964
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.7841	0.5825	0.7429
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.8194	0.6654	0.8120
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.6935	0.4510	0.6502
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.7324	0.5112	0.6980
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.7684	0.5721	0.7446
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.8049	0.6523	0.8104
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.7007	0.4584	0.6543
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.7380	0.5179	0.7018
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.7726	0.5765	0.7461
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.8080	0.6600	0.8169
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.6796	0.4458	0.6560
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.7198	0.5085	0.7065
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.7588	0.5657	0.7455
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.7978	0.6515	0.8167
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.6069	0.2314	0.3813
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.6611	0.2500	0.3781
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.6070	0.2147	0.3538
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.6177	0.2495	0.4040
FME=2_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.5761	0.2115	0.3672
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.5904	0.2230	0.3778
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.6050	0.2307	0.3813
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.6499	0.2370	0.3646
FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.6478	0.2436	0.3760
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.6772	0.2534	0.3742
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.5606	0.2236	0.3988
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.6157	0.2346	0.3810
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.5334	0.2063	0.3867
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.5495	0.2141	0.3897
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.6174	0.2336	0.3783
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.5642	0.2234	0.3959
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.5453	0.1917	0.3515
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.5622	0.2135	0.3798
FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.5256	0.1997	0.3799
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.6009	0.2326	0.3871
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.4815	0.1981	0.4115
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.4997	0.2006	0.4014
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.5024	0.2049	0.4079
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.5219	0.2154	0.4128
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.5750	0.2253	0.3918
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.5620	0.2320	0.4129
FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.4699	0.1904	0.4053
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5139	0.2068	0.4024
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.5573	0.2317	0.4158
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.5478	0.2172	0.3964
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.5583	0.2420	0.4334
FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.5350	0.2026	0.3786
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.6005	0.2342	0.3901
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.5513	0.2172	0.3940
FME=2_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.5099	0.2022	0.3966
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.5458	0.2255	0.4131
FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.5266	0.2193	0.4165
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.5624	0.2270	0.4037
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.5090	0.1955	0.3841
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_refs=3	0.4705	0.1825	0.3879
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.4892	0.1921	0.3928
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.4892	0.1905	0.3894
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.5010	0.2326	0.4644
AMP=0_BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_refs=3	0.5321	0.2050	0.3853
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.5430	0.2098	0.3863
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.4556	0.2080	0.4566
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.5084	0.1812	0.3565
FME=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.4744	0.1927	0.4062
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.5145	0.2240	0.4354
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.4416	0.1841	0.4170
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.5040	0.2228	0.4421
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.4946	0.2100	0.4247
FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.4736	0.2040	0.4309
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=1_refs=3	0.4869	0.1835	0.3768
AMP=0_BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_refs=3	0.4831	0.2076	0.4296
FME=2_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.4557	0.1824	0.4003
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.4443	0.1957	0.4404
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.4592	0.2162	0.4708
BipredSearchRange=0_FME=2_QuadtreeTUMaxDepthInter=2_refs=3	0.4366	0.2033	0.4656
BipredSearchRange=2_FME=2_QuadtreeTUMaxDepthInter=2_refs=3	0.4237	0.1824	0.4303
FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.4100	0.1823	0.4448
FME=2_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.4133	0.1801	0.4358
FME=2_QuadtreeTUMaxDepthInter=2_refs=3	0.3909	0.1795	0.4592
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.7266	0.4600	0.6331
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.7629	0.5573	0.7305
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.7976	0.6848	0.8586
AMP=0_BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.8326	0.8139	0.9776
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.7203	0.4525	0.6283
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.7579	0.5493	0.7248
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.7937	0.6800	0.8568
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.8294	0.8101	0.9766
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.7205	0.4548	0.6312
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.7580	0.5512	0.7272
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.7937	0.6815	0.8587
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.8300	0.8122	0.9785
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_refs=3	0.7110	0.4502	0.6332
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.7499	0.5464	0.7286
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.7872	0.6776	0.8607
AMP=0_BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.8251	0.8084	0.9797
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.7180	0.4579	0.6377
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.7532	0.5496	0.7297
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.7864	0.6767	0.8605
BipredSearchRange=0_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.8208	0.7984	0.9728
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.7117	0.4528	0.6363
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.7477	0.5428	0.7259
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.7826	0.6737	0.8609
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.8177	0.7930	0.9699
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.7113	0.4554	0.6402
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.7483	0.5484	0.7328
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.7828	0.6761	0.8637
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.8180	0.7958	0.9729
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_refs=3	0.7026	0.4487	0.6386
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.7400	0.5412	0.7313
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.7760	0.6716	0.8655
BipredSearchRange=2_MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.8132	0.7936	0.9759
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.6961	0.4456	0.6401
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.7353	0.5392	0.7333
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.7721	0.6696	0.8673
MaxPartitionDepth=2_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.8104	0.7926	0.9781
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_refs=3	0.8230	1.1431	1.3890
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_refs=3	0.8310	1.1475	1.3809
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.8362	1.1507	1.3761
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_refs=3	0.8354	1.1585	1.3867
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.8401	1.1556	1.3754
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.8283	1.1429	1.3798
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.8605	1.2476	1.4498
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.8573	1.2418	1.4485
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.8529	1.2390	1.4526
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.8559	1.2479	1.4579
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.8510	1.2360	1.4525
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.8463	1.2359	1.4604
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.8800	1.3190	1.4989
